CODIGO_CARRERA;NOMBRE_CARRERA;UNIVERSIDAD;LUGAR_IMPARTICION;CORTE_2020;PROMEDIO_2020;N_MATRICULADOS_2020;CORTE_2021;PROMEDIO_2021;N_MATRICULADOS_2021;CORTE_2022;PROMEDIO_2022;N_MATRICULADOS_2022;CORTE_2023;PROMEDIO_2023;N_MATRICULADOS_2023;CORTE_2024;PROMEDIO_2024;N_MATRICULADOS_2024
51230;DERECHO;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;502.7;561.88;109.0;451.4;542.77;82.0;458.1;547.13;91.0;576.0;652.64;125.0;577.0;666.66;118.0
51240;PSICOLOGIA;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;502.3;556.6;140.0;480.15;562.23;145.0;508.25;575.3;148.0;661.9;714.77;164.0;675.9;740.59;154.0
51241;SOCIOLOGIA;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;487.7;564.66;20.0;458.5;539.6;14.0;471.6;580.94;16.0;529.8;623.04;24.0;524.5;629.55;23.0
51242;TRABAJO SOCIAL;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;454.3;499.33;16.0;459.9;524.56;17.0;454.45;541.49;11.0;458.7;609.43;27.0;584.5;630.86;26.0
51250;ENFERMERIA;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;543.95;580.26;37.0;569.0;607.17;39.0;504.05;594.13;41.0;707.1;733.01;39.0;692.4;751.43;36.0
51252;TERAPIA OCUPACIONAL;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;501.15;555.54;38.0;475.8;553.55;33.0;485.3;562.4;40.0;600.35;648.79;48.0;654.2;713.94;47.0
51253;NUTRICION Y DIETETICA;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;478.55;531.92;37.0;450.8;518.92;42.0;455.3;540.1;42.0;607.9;645.39;42.0;648.1;683.07;44.0
51254;KINESIOLOGIA;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;506.65;559.4;37.0;474.05;529.57;42.0;459.35;543.51;46.0;633.9;685.5;47.0;679.0;703.51;45.0
51255;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;582.6;616.48;42.0;517.25;642.13;46.0;599.1;631.79;46.0;729.6;767.19;44.0;758.0;796.57;41.0
51260;INGENIERIA COMERCIAL;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;450.3;524.02;31.0;456.4;534.71;12.0;467.3;536.47;34.0;456.2;552.2;42.0;584.2;625.78;43.0
51273;INGENIERIA CIVIL EN COMPUTACION E INFORMATICA;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;475.0;535.15;18.0;458.0;569.37;22.0;469.35;543.0;19.0;566.8;644.18;33.0;625.3;697.56;29.0
51274;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;456.1;539.84;27.0;479.4;588.39;16.0;457.7;537.25;27.0;543.7;624.61;41.0;606.6;661.53;37.0
51275;INGENIRIA CIVIL EN MINAS;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;468.0;541.03;13.0;465.7;537.66;14.0;454.5;554.01;24.0;559.0;629.32;38.0;606.45;657.63;41.0
51276;LICENCIATURA EN ASTRONOMIA;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;458.7;571.0;15.0;472.1;560.83;8.0;466.7;568.86;24.0;455.55;605.77;20.0;457.6;619.64;23.0
51282;PEDAGOGIA EN EDUCACION DIFERENCIAL;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;485.5;532.36;27.0;497.7;555.44;16.0;473.7;549.96;15.0;412.8;548.29;31.0;553.7;619.92;37.0
51284;PEDAGOGIA EN EDUCACION FISICA;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;495.9;532.94;14.0;485.3;551.82;11.0;471.3;522.55;4.0;525.4;575.09;29.0;0.0;642.82;31.0
52010;ANTROPOLOGIA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;471.8;545.26;40.0;459.4;544.23;30.0;469.1;537.37;18.0;466.8;580.33;15.0;0.0;419.5;9.0
52020;DANZA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS BRASIL;456.35;582.74;45.0;478.35;608.32;42.0;483.05;604.59;31.0;508.85;668.58;35.0;576.75;705.84;35.0
52060;PERIODISMO;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL. PROVIDENCIA. SANTIAGO;460.6;505.37;20.0;464.0;520.39;8.0;498.4;540.37;7.0;511.75;578.67;15.0;;;
52070;PSICOLOGIA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;527.1;587.36;63.0;487.05;577.08;117.0;538.45;586.0;114.0;619.4;680.81;120.0;0.0;631.8;124.0
52071;PSICOLOGIA (VESPERTINA);UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;468.15;544.36;35.0;;;;;;;;;;;;
52080;SOCIOLOGIA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;494.0;534.33;25.0;470.15;528.48;16.0;473.2;546.55;16.0;481.7;578.94;10.0;;;
52090;TRABAJO SOCIAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;459.7;540.63;47.0;450.3;545.79;42.0;451.5;523.42;25.0;460.65;552.56;33.0;0.0;478.92;16.0
52100;DERECHO;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;511.2;546.45;49.0;460.25;530.16;66.0;452.6;549.99;58.0;569.5;638.93;49.0;0.0;496.33;38.0
52110;PEDAGOGIA EN EDUCACION BASICA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS BRASIL;491.0;541.52;12.0;458.4;521.46;5.0;;;;;;;;;
52115;PEDAGOGIA EN EDUCACION DIFERENCIAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS BRASIL;450.9;523.42;19.0;459.1;517.78;17.0;497.1;533.59;9.0;500.5;566.08;12.0;0.0;93.8;18.0
52140;PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS BRASIL;492.5;537.1;22.0;500.6;548.38;10.0;447.6;543.46;8.0;477.8;561.36;15.0;0.0;408.63;6.0
52141;LICENCIATURA EN HISTORIA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;468.05;529.35;18.0;478.95;525.0;15.0;472.15;536.35;9.0;525.8;591.2;10.0;;;
52142;FILOSOFIA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL. PROVIDENCIA. SANTIAGO;452.15;505.85;17.0;468.5;503.74;8.0;486.15;519.22;8.0;;;;;;
52145;PEDAGOGIA EN LENGUA CASTELLANA Y COMUNICACION;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS BRASIL;494.2;533.83;18.0;516.1;541.58;12.0;439.4;529.84;10.0;493.0;561.57;8.0;;;
52147;GEOGRAFIA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;492.4;539.17;16.0;;;;;;;;;;;;
52150;CIENCIA POLITICA Y RELACIONES INTERNACIONALES;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;455.65;541.61;27.0;479.07;552.4;20.0;469.6;543.31;20.0;494.9;586.17;15.0;0.0;550.38;15.0
52175;PRODUCCION MUSICAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS BRASIL;483.25;566.58;30.0;493.7;579.88;27.0;540.3;601.92;24.0;569.25;681.32;30.0;489.65;604.79;32.0
52176;TEATRO;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS BRASIL;468.3;595.89;20.0;452.25;568.64;20.0;467.35;572.65;23.0;482.55;626.23;14.0;0.0;498.99;24.0
52177;PEDAGOGIA EN MUSICA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS BRASIL;485.2;541.53;19.0;469.55;530.4;13.0;443.45;526.43;9.0;528.85;640.52;8.0;;;
52181;ADMINISTRACION PUBLICA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;451.7;516.99;28.0;469.5;523.38;14.0;453.1;531.46;9.0;509.8;568.24;7.0;;;
52258;CINE Y ARTES AUDIOVISUALES;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS BRASIL;540.5;602.67;29.0;478.95;547.62;26.0;465.3;571.31;27.0;519.75;616.67;25.0;0.0;578.41;25.0
52443;COMPOSICION MUSICAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS BRASIL;492.2;554.64;27.0;455.8;533.04;24.0;462.8;567.13;25.0;486.5;603.89;29.0;0.0;542.93;23.0
52445;INTERPRETACION MUSICAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS BRASIL. SANTIAGO;485.15;577.55;30.0;477.9;541.81;21.0;463.55;570.25;23.0;537.1;640.4;25.0;0.0;543.36;21.0
52446;LICENCIATURA EN LENGUA Y LITERATURA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL. PROVIDENCIA. SANTIAGO;450.9;520.78;21.0;466.8;515.82;17.0;455.75;524.49;15.0;463.95;565.43;12.0;;;
52495;TERAPIA OCUPACIONAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;nan;;;;451.15;497.31;27.0;457.8;507.38;9.0;475.2;540.88;24.0;0.0;398.23;23.0
52496;DISENO ESCENICO;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;nan;;;;452.55;493.75;5.0;504.55;549.83;10.0;499.6;630.64;15.0;;;
52497;ARTES Y OFICIOS;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;nan;;;;456.3;545.21;10.0;473.55;559.47;16.0;487.65;586.27;18.0;492.8;597.59;16.0
52498;ARQUITECTURA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;nan;;;;461.15;515.37;13.0;463.75;516.98;23.0;489.7;570.0;30.0;0.0;423.39;25.0
52501;INGENIERIA COMERCIAL;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;nan;;;;519.7;527.8;4.0;;;;;;;;;
52504;ENFERMERIA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;;;;;;;497.2;529.57;50.0;563.3;600.55;60.0;0.0;568.9;59.0
52505;KINESIOLOGIA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;;;;;;;452.9;495.37;28.0;499.35;570.39;30.0;0.0;451.43;42.0
52506;NUTRICION;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;CAMPUS CONDELL;;;;;;;462.6;487.02;10.0;500.9;531.3;20.0;0.0;287.39;14.0
52588;TECNOLOGIA MEDICA;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;13;;;;;;;;;;547.0;585.81;30.0;480.3;556.61;42.0
53101;INGENIERIA COMERCIAL;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;432.6;545.63;9.0;417.3;519.11;32.0;374.3;521.68;32.0;436.6;580.78;35.0;514.6;604.02;34.0
53102;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;511.7;543.49;5.0;406.2;527.63;27.0;429.6;549.21;23.0;440.4;607.55;28.0;527.2;633.99;28.0
53103;INGENIERIA CIVIL EN MEDIO AMBIENTE Y SUSTENTABILIDAD;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;475.45;544.19;10.0;431.3;523.26;16.0;454.15;532.06;16.0;460.3;579.28;13.0;0.0;426.49;9.0
53106;INGENIERIA EN INFORMATICA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;430.4;559.94;40.0;514.05;578.86;40.0;571.4;610.34;50.0;612.85;673.82;69.0;611.75;688.87;65.0
53107;QUIMICA Y FARMACIA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;451.3;567.97;23.0;471.1;557.21;40.0;460.3;540.07;52.0;577.95;681.83;56.0;669.8;732.02;67.0
53109;CONTADOR AUDITOR;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;485.8;581.23;7.0;418.1;526.45;18.0;411.1;506.36;15.0;505.45;608.59;20.0;527.65;595.12;20.0
53110;INGENIERIA EN REALIDAD VIRTUAL Y DISENO DE JUEGOS DIGITALES;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;468.2;556.22;23.0;452.7;548.31;47.0;466.85;583.25;43.0;555.55;641.1;49.0;0.0;551.47;53.0
53201;PEDAGOGIA EN EDUCACION DIFERENCIAL CON MENCION;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;470.3;577.3;7.0;452.85;528.69;17.0;463.7;510.28;11.0;499.75;611.44;19.0;488.8;583.24;22.0
53202;PEDAGOGIA EN EDUCACION FISICA, DEPORTE Y RECREACION;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;455.2;527.04;18.0;472.15;542.02;10.0;472.4;533.02;8.0;497.15;591.36;25.0;0.0;516.58;26.0
53203;PEDAGOGIA EN INGLES PARA ENSENANZA BASICA Y MEDIA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;473.2;528.24;13.0;466.4;571.32;23.0;433.3;530.18;26.0;461.2;616.99;30.0;0.0;461.9;28.0
53204;PEDAGOGIA EN EDUCACION GENERAL BASICA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;431.4;535.22;8.0;472.75;532.69;11.0;487.75;551.35;4.0;495.05;594.18;12.0;0.0;447.15;21.0
53205;PEDAGOGIA EN HISTORIA Y GEOGRAFIA EN ENSENANZA MEDIA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;500.5;546.97;6.0;486.95;544.59;12.0;457.6;550.33;8.0;;;;;;
53206;PEDAGOGIA EN EDUCACION PARVULARIA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;487.85;558.28;4.0;482.3;543.17;13.0;460.25;514.08;12.0;477.05;610.31;19.0;0.0;553.38;22.0
53207;ENTRENADOR EN ACTIVIDAD FISICA Y DEPORTE;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;;;;;;;444.75;502.47;22.0;468.15;595.41;30.0;0.0;539.78;60.0
53301;ENFERMERIA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;430.9;511.18;112.0;569.45;602.73;82.0;574.4;604.92;77.0;688.7;724.59;76.0;677.45;720.84;88.0
53302;FONOAUDIOLOGIA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;431.2;497.18;11.0;466.25;501.36;32.0;426.2;531.49;17.0;531.3;595.55;25.0;438.8;547.77;40.0
53303;KINESIOLOGIA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;408.55;499.71;22.0;530.7;571.88;41.0;515.8;562.46;45.0;640.7;673.62;63.0;611.2;664.63;82.0
53304;NUTRICION Y DIETETICA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;436.3;489.48;5.0;521.6;561.19;38.0;490.8;542.06;46.0;573.9;616.56;40.0;544.5;596.48;44.0
53305;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;476.9;575.88;197.0;596.85;622.73;93.0;598.1;620.51;88.0;716.65;742.02;87.0;729.25;750.31;72.0
53306;TECNOLOGIA MEDICA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;418.1;533.27;83.0;540.2;582.03;119.0;513.75;565.91;118.0;611.35;654.55;119.0;635.75;679.38;80.0
53307;TERAPIA OCUPACIONAL;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;431.6;518.08;22.0;507.05;542.32;36.0;455.75;516.14;40.0;576.25;615.63;38.0;515.8;588.31;39.0
53308;KINESIOLOGIA - VESPERTINA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;442.3;546.05;6.0;;;;;;;;;;;;
53309;MEDICINA VETERINARIA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;422.3;519.75;84.0;510.6;553.86;118.0;521.5;559.73;118.0;647.7;690.93;117.0;616.9;685.04;96.0
53310;MEDICINA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;;;;726.85;734.87;58.0;731.7;739.68;59.0;863.45;873.42;58.0;878.25;889.35;58.0
53401;DERECHO;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;430.65;545.36;44.0;545.05;588.54;50.0;482.45;578.23;48.0;621.75;697.27;59.0;570.9;655.89;70.0
53402;PERIODISMO;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;451.6;517.49;4.0;462.4;521.92;15.0;429.0;522.61;24.0;551.2;613.35;33.0;0.0;394.34;24.0
53403;PSICOLOGIA;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;428.3;530.77;71.0;543.8;588.14;83.0;562.15;596.88;89.0;689.8;730.98;88.0;672.95;714.36;92.0
53404;DERECHO - VESPERTINO;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;737.05;737.05;1.0;;;;;;;;;;;;
53405;PSICOLOGIA - VESPERTINO;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;465.3;525.22;4.0;;;;;;;;;;;;
53406;TRABAJO SOCIAL;UNIVERSIDAD BERNARDO O'HIGGINS;SANTIAGO;445.3;510.29;18.0;445.8;536.51;29.0;427.6;518.78;34.0;545.15;611.73;35.0;446.4;530.84;28.0
54101;INGENIERIA COMERCIAL;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;525.45;599.72;5.0;498.2;548.11;8.0;553.3;706.88;10.0;0.0;497.14;14.0
54103;INGENIERIA EN ADMINISTRACION DE EMPRESAS;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;568.5;568.5;1.0;;;;;;;;;
54120;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;;;;515.1;563.4;2.0;634.35;697.2;5.0;0.0;437.17;5.0
54121;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;;;;451.15;530.34;18.0;515.8;686.93;23.0;0.0;551.34;23.0
54201;ARQUITECTURA;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL (SEMIPRESENCIAL);;;;550.6;572.3;2.0;614.4;614.4;1.0;415.0;647.29;15.0;0.0;358.92;12.0
54202;DISENO EN ANIMACION DIGITAL;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;457.3;591.23;13.0;459.9;590.12;20.0;491.5;659.22;30.0;0.0;562.85;37.0
54203;DISENO EN INTERACCION DIGITAL;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;491.0;523.62;4.0;685.4;685.4;1.0;525.5;679.25;10.0;0.0;214.2;3.0
54204;DISENO DE VIDEOJUEGOS;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;521.6;594.46;7.0;454.3;547.02;14.0;411.6;575.84;16.0;0.0;609.29;19.0
54205;DISENO DE PRODUCTOS Y SERVICIOS;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;559.8;559.8;1.0;560.4;560.4;1.0;;;;;;
54206;DISENO EN MARKETING DIGITAL;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;;;;473.5;517.75;2.0;610.7;655.85;6.0;0.0;515.54;7.0
54301;PSICOLOGIA;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;450.6;509.28;20.0;450.1;526.48;59.0;558.9;630.91;123.0;0.0;518.98;193.0
54303;DERECHO;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;462.25;565.24;10.0;416.55;526.82;16.0;425.4;610.82;37.0;0.0;315.81;15.0
54304;LICENCIATURA EN FILOSOFIA;UNIVERSIDAD GABRIELA MISTRAL;ON LINE;;;;508.65;540.88;2.0;452.5;558.58;4.0;550.1;632.7;3.0;0.0;347.05;2.0
54305;LICENCIATURA EN HISTORIA;UNIVERSIDAD GABRIELA MISTRAL;ON LINE;;;;464.5;526.62;4.0;488.65;616.65;2.0;608.5;703.3;4.0;601.4;700.45;2.0
54309;LICENCIATURA EN LITERATURA;UNIVERSIDAD GABRIELA MISTRAL;ONLINE;;;;;;;408.3;498.61;5.0;493.9;635.38;6.0;0.0;391.18;5.0
54401;PERIODISMO;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;478.45;536.41;4.0;515.5;528.92;3.0;546.2;645.19;8.0;486.7;662.8;4.0
54404;PUBLICIDAD;UNIVERSIDAD GABRIELA MISTRAL;CASA CENTRAL;;;;;;;487.15;512.8;2.0;675.9;742.9;5.0;0.0;432.72;4.0
55001;AGRONOMIA;UNIVERSIDAD SANTO TOMAS;SANTIAGO;;;;444.85;543.03;21.0;456.25;522.91;41.0;529.9;585.36;32.0;490.65;569.91;38.0
55002;BACHILLERATO EN CIENCIAS;UNIVERSIDAD SANTO TOMAS;ANTOFAGASTA;;;;426.9;517.32;17.0;465.0;529.98;12.0;586.7;613.02;13.0;;;
55003;BACHILLERATO EN CIENCIAS;UNIVERSIDAD SANTO TOMAS;SANTIAGO;;;;418.4;512.14;9.0;448.2;512.81;12.0;581.7;617.97;23.0;;;
55004;CIENCIAS DEL DEPORTE Y ACTIVIDAD FISICA;UNIVERSIDAD SANTO TOMAS;SANTIAGO;;;;446.2;539.96;46.0;475.9;532.64;68.0;570.2;644.41;43.0;614.4;669.6;41.0
55005;DERECHO;UNIVERSIDAD SANTO TOMAS;ANTOFAGASTA;;;;459.1;531.56;14.0;438.3;503.34;23.0;591.8;621.01;29.0;539.3;585.94;29.0
55006;DERECHO;UNIVERSIDAD SANTO TOMAS;IQUIQUE;;;;466.3;585.2;13.0;480.9;560.08;35.0;560.1;655.78;35.0;517.6;602.27;40.0
55007;DERECHO;UNIVERSIDAD SANTO TOMAS;LA SERENA;;;;448.5;559.78;38.0;479.3;553.05;68.0;612.2;664.69;59.0;539.7;598.94;67.0
55008;DERECHO;UNIVERSIDAD SANTO TOMAS;LOS ANGELES;;;;406.3;548.68;37.0;511.5;578.38;51.0;633.2;690.32;50.0;628.5;684.04;45.0
55009;DERECHO;UNIVERSIDAD SANTO TOMAS;SANTIAGO;;;;402.1;517.35;22.0;488.9;543.05;71.0;596.0;641.42;78.0;502.5;578.07;79.0
55010;DERECHO;UNIVERSIDAD SANTO TOMAS;TALCA;;;;436.4;499.69;29.0;471.9;520.32;58.0;604.0;640.43;47.0;548.1;588.29;69.0
55011;DERECHO;UNIVERSIDAD SANTO TOMAS;VINA DEL MAR;;;;463.6;545.65;17.0;542.5;588.54;42.0;614.7;680.29;40.0;594.2;644.4;43.0
55012;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;ANTOFAGASTA;;;;447.3;583.95;42.0;592.6;628.21;48.0;613.25;665.54;40.0;621.45;663.86;40.0
55013;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;ARICA;;;;469.9;539.93;34.0;517.1;560.71;48.0;585.95;617.52;41.0;583.9;611.19;44.0
55014;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;CONCEPCION;;;;465.2;556.3;34.0;623.4;642.21;34.0;637.1;669.02;40.0;634.85;680.92;39.0
55015;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;IQUIQUE;;;;482.2;558.75;43.0;541.5;596.11;42.0;608.6;649.3;44.0;610.2;650.16;43.0
55016;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;LA SERENA;;;;490.9;596.38;50.0;608.1;632.19;70.0;644.25;679.72;66.0;639.35;674.29;61.0
55017;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;LOS ANGELES;;;;462.5;560.88;61.0;579.3;608.83;72.0;622.9;647.51;62.0;637.35;664.0;59.0
55018;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;OSORNO;;;;435.4;492.15;19.0;;;;;;;;;
55019;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;PUERTO MONTT;;;;439.7;516.22;29.0;531.6;579.46;45.0;573.45;612.06;36.0;561.15;601.87;38.0
55020;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;SANTIAGO;;;;465.5;538.77;96.0;582.5;608.98;125.0;634.5;659.98;105.0;632.1;661.1;105.0
55021;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;TALCA;;;;487.5;554.09;64.0;570.2;599.13;75.0;617.05;639.77;71.0;631.1;650.84;66.0
55022;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;TEMUCO;;;;438.8;548.23;35.0;594.7;625.09;35.0;633.2;655.6;37.0;639.45;663.71;44.0
55023;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;VALDIVIA;;;;395.8;550.6;30.0;538.5;583.4;45.0;593.3;624.02;41.0;580.95;616.95;41.0
55024;ENFERMERIA;UNIVERSIDAD SANTO TOMAS;VINA DEL MAR;;;;467.5;542.33;54.0;581.8;618.13;91.0;616.35;652.42;78.0;602.3;641.92;75.0
55025;FONOAUDIOLOGIA;UNIVERSIDAD SANTO TOMAS;IQUIQUE;;;;436.0;491.2;10.0;467.5;565.84;13.0;;;;;;
55026;FONOAUDIOLOGIA;UNIVERSIDAD SANTO TOMAS;TALCA;;;;432.75;487.65;14.0;466.3;494.53;29.0;601.8;624.62;30.0;579.6;597.05;35.0
55027;INGENIERIA COMERCIAL;UNIVERSIDAD SANTO TOMAS;ANTOFAGASTA;;;;441.6;535.58;11.0;483.5;579.97;13.0;489.4;560.22;24.0;480.9;554.44;27.0
55028;INGENIERIA COMERCIAL;UNIVERSIDAD SANTO TOMAS;IQUIQUE;;;;497.2;607.47;11.0;548.5;612.04;22.0;520.4;676.35;34.0;481.85;601.68;30.0
55029;INGENIERIA COMERCIAL;UNIVERSIDAD SANTO TOMAS;LA SERENA;;;;444.8;564.54;13.0;488.5;568.06;28.0;438.8;615.89;42.0;535.75;590.55;56.0
55030;KINESIOLOGIA;UNIVERSIDAD SANTO TOMAS;ANTOFAGASTA;;;;485.45;546.23;42.0;521.6;565.79;48.0;626.0;656.79;42.0;617.9;656.47;43.0
